timestamp,pred_class,confidence,latency_ms
2026-03-01T22:56:45.624423,0,0.9978551268577576,810.427799995523
2026-03-01T22:56:45.695406,0,0.9997574687004089,37.18540002591908
2026-03-01T22:56:45.782037,0,0.9983055591583252,39.836699957959354
2026-03-01T22:56:45.841694,0,0.9818472266197205,34.65360001428053
2026-03-01T22:56:45.915584,0,0.9973848462104797,34.729400009382516
2026-03-01T22:56:45.982418,0,0.999171257019043,35.31669999938458
2026-03-01T22:56:46.048451,0,0.9888910055160522,31.594700005371124
2026-03-01T22:56:46.129259,0,0.7363600730895996,37.987500021699816
2026-03-01T22:56:46.203600,0,0.6359444856643677,31.791299988981336
2026-03-01T22:56:46.271288,0,0.9998664855957031,31.117400038056076
2026-03-01T22:56:46.357626,0,0.9997329115867615,32.42030000546947
2026-03-01T22:56:46.428847,0,0.6949419975280762,38.861800043378025
2026-03-01T22:56:46.515445,0,0.9038277864456177,33.03499997127801
2026-03-01T22:56:46.585498,0,0.9974187612533569,32.50799997476861
2026-03-01T22:56:46.644556,0,0.8631938099861145,30.518399958964437
2026-03-01T22:56:46.727688,0,0.9991742968559265,32.477800035849214
2026-03-01T22:56:46.780367,1,0.9994179010391235,39.6265999879688
2026-03-01T22:56:46.848899,0,0.9978189468383789,33.04320003371686
2026-03-01T22:56:46.961108,0,0.9952232241630554,32.384099962655455
2026-03-01T22:56:47.036857,0,0.9933021068572998,27.913899975828826
2026-03-01T22:56:47.137210,0,0.8844844698905945,30.991400009952486
2026-03-01T22:56:47.227771,0,0.9987657070159912,31.136699952185154
2026-03-01T22:56:47.283082,0,0.9726256132125854,30.12109996052459
2026-03-01T22:56:47.346362,0,0.9926024079322815,31.48710000095889
2026-03-01T22:56:47.420310,0,0.9896349310874939,31.79949999321252
2026-03-01T22:56:47.496336,0,0.9985490441322327,32.39569999277592
2026-03-01T22:56:47.553027,0,0.9579881429672241,28.78289995715022
2026-03-01T22:56:47.645712,0,0.9979850053787231,28.468300006352365
2026-03-01T22:56:47.720981,0,0.9923622608184814,29.8546000267379
2026-03-01T22:56:47.777149,0,0.9981380701065063,27.60690002469346
2026-03-01T22:56:47.852467,0,0.8794966340065002,29.3385999975726
2026-03-01T22:56:47.929377,0,0.9956054091453552,33.99240004364401
2026-03-01T22:56:48.022750,0,0.9984011054039001,36.08790005091578
2026-03-01T22:56:48.133939,0,0.9992544054985046,36.08109999913722
2026-03-01T22:56:48.203719,0,0.9991747736930847,32.61930000735447
2026-03-01T22:56:48.258634,0,0.9261568188667297,31.76529996562749
2026-03-01T22:56:48.336226,0,0.9997926354408264,27.208600018639117
2026-03-01T22:56:48.385783,0,0.9999371767044067,30.73120000772178
2026-03-01T22:56:48.452417,0,0.9990900754928589,30.05589998792857
2026-03-01T22:56:48.523785,0,0.9993749260902405,31.921499990858138
2026-03-01T22:56:48.570409,0,0.5403396487236023,29.642799985595047
2026-03-01T22:56:48.616610,0,0.9988238215446472,26.89269999973476
2026-03-01T22:56:48.667217,0,0.9811692833900452,26.86320000793785
2026-03-01T22:56:48.718482,0,0.9999477863311768,24.59320001071319
2026-03-01T22:56:48.789427,0,0.9554575681686401,28.23659998830408
2026-03-01T22:56:48.825341,1,0.9920451641082764,24.535599979571998
2026-03-01T22:56:48.877676,0,0.7283025979995728,26.464099995791912
2026-03-01T22:56:48.928911,0,0.8948749899864197,26.345200021751225
2026-03-01T22:56:48.974427,1,0.9437288045883179,23.255800013430417
2026-03-01T22:56:49.011143,0,0.8686907887458801,24.52650002669543
2026-03-01T22:56:49.050432,0,0.9957316517829895,25.168799969833344
2026-03-01T22:56:49.098856,0,0.9839558005332947,25.754899950698018
2026-03-01T22:56:49.143130,0,0.7644690275192261,26.97539998916909
2026-03-01T22:56:49.242914,0,0.9961995482444763,64.12850000197068
2026-03-01T22:56:49.293391,0,0.687614917755127,24.399899994023144
2026-03-01T22:56:49.368452,0,0.9995212554931641,21.944899985101074
2026-03-01T22:56:49.411751,0,0.814807116985321,23.570100020151585
2026-03-01T22:56:49.469991,0,0.9695023894309998,33.09789998456836
2026-03-01T22:56:49.520733,0,0.8661726713180542,25.490100029855967
2026-03-01T22:56:49.560597,0,0.9795276522636414,25.00520000467077
2026-03-01T22:56:49.636433,0,0.998698353767395,52.747400011867285
2026-03-01T22:56:49.721888,0,0.9525496959686279,64.04110003495589
2026-03-01T22:56:49.762790,1,0.7681639194488525,24.900300020817667
2026-03-01T22:56:49.826132,0,0.9999417066574097,24.43140000104904
2026-03-01T22:56:49.877900,0,0.9988967180252075,26.126999990083277
2026-03-01T22:56:49.923866,0,0.9993818998336792,25.511199957691133
2026-03-01T22:56:49.969633,0,0.8897978067398071,25.74710000772029
2026-03-01T22:56:50.011037,0,0.6992303133010864,26.409199985209852
2026-03-01T22:56:50.060512,0,0.9930476546287537,24.84950004145503
2026-03-01T22:56:50.128745,0,0.9874892830848694,25.63790004933253
2026-03-01T22:56:50.178824,0,0.9751577377319336,24.65239999582991
2026-03-01T22:56:50.239425,0,0.9980005621910095,21.930000046268106
2026-03-01T22:56:50.303593,0,0.9841290712356567,25.58760001556948
2026-03-01T22:56:50.356404,0,0.9967367053031921,23.601700027938932
2026-03-01T22:56:50.407098,0,0.9884627461433411,24.96390003943816
2026-03-01T22:56:50.477439,0,0.9979581832885742,27.423800027463585
2026-03-01T22:56:50.537176,0,0.9990074038505554,26.244800013955683
2026-03-01T22:56:50.623055,0,0.9987925291061401,24.81099998112768
2026-03-01T22:56:50.698714,0,0.9999885559082031,25.222200027201325
2026-03-01T22:56:50.748037,0,0.9931185245513916,28.01890001865104
2026-03-01T22:56:50.800399,1,0.6198365092277527,25.17969999462366
