timestamp_utc,run_id,route,model,true_label,pred_class,pred_conf,latency_ms,status,error_msg
2026-02-11T14:31:26.788352+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.9754132032394409,255.63210000109393,ok,
2026-02-11T14:31:27.078256+00:00,20260211_143126_rollout_10,B,candidate_T7,0,0,0.9997503161430359,286.4497000009578,ok,
2026-02-11T14:31:27.116947+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.9560971260070801,34.84289999687462,ok,
2026-02-11T14:31:27.152655+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.8202292323112488,32.669399999576854,ok,
2026-02-11T14:31:27.186428+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.8033175468444824,30.30180000132532,ok,
2026-02-11T14:31:27.231241+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.9928991794586182,33.67620000062743,ok,
2026-02-11T14:31:27.267957+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.8965749144554138,33.48610000102781,ok,
2026-02-11T14:31:27.302299+00:00,20260211_143126_rollout_10,B,candidate_T7,0,0,0.9980897307395935,30.915699997422053,ok,
2026-02-11T14:31:27.340672+00:00,20260211_143126_rollout_10,A,champion_T4,0,1,0.8038113117218018,34.6886999977869,ok,
2026-02-11T14:31:27.374025+00:00,20260211_143126_rollout_10,B,candidate_T7,0,0,0.9979857206344604,30.169300000125077,ok,
2026-02-11T14:31:27.403701+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.9974234104156494,26.719299999967916,ok,
2026-02-11T14:31:27.433736+00:00,20260211_143126_rollout_10,A,champion_T4,0,1,0.7414318919181824,26.529099999606842,ok,
2026-02-11T14:31:27.459691+00:00,20260211_143126_rollout_10,B,candidate_T7,0,0,0.999617338180542,22.698199998558266,ok,
2026-02-11T14:31:27.490566+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.8456795811653137,27.53419999862672,ok,
2026-02-11T14:31:27.517685+00:00,20260211_143126_rollout_10,A,champion_T4,0,1,0.94939786195755,23.93129999836674,ok,
2026-02-11T14:31:27.550080+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.9928425550460815,28.042200003255857,ok,
2026-02-11T14:31:27.579589+00:00,20260211_143126_rollout_10,A,champion_T4,0,1,0.9991984963417053,26.09630000006291,ok,
2026-02-11T14:31:27.608200+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.954382061958313,25.378300000738818,ok,
2026-02-11T14:31:27.637762+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.993601381778717,26.04839999912656,ok,
2026-02-11T14:31:27.666728+00:00,20260211_143126_rollout_10,B,candidate_T7,0,0,0.9998059868812561,25.736699997651158,ok,
2026-02-11T14:31:27.694520+00:00,20260211_143126_rollout_10,A,champion_T4,0,1,0.7009018659591675,24.534000000130618,ok,
2026-02-11T14:31:27.724953+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.996548593044281,26.82249999998021,ok,
2026-02-11T14:31:27.757768+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.8150442242622375,28.891900001326576,ok,
2026-02-11T14:31:27.787893+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.8393741846084595,26.75680000174907,ok,
2026-02-11T14:31:27.815350+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.9837675094604492,24.045400001341477,ok,
2026-02-11T14:31:27.844849+00:00,20260211_143126_rollout_10,A,champion_T4,0,0,0.9770431518554688,26.139599998714402,ok,
